433 - Índice nacional de preços ao consumidor-amplo (IPCA) - Var. % mensal
0,55
0,69
0,92
0,67
0,46
0,4
0,01
0,25
0,57
0,42
0,51
0,78
1,24
1,22
1,32
0,71
0,74
0,79
0,62
0,22
0,54
0,82
1,01
0,96
1,27
0,9
0,43
0,61
0,78
0,35
0,52
0,44
0,08
0,26
0,18
0,3
0,38
0,33
0,25
0,14
0,31
-0,23
0,24
0,19
0,16
0,42
0,28
0,44
0,29
0,32
0,09
0,22
0,4
1,26
0,33
-0,09
0,48
0,45
-0,21
0,15
0,32
0,43
0,75
0,57
0,13
0,01
0,19
